"EIS.Facility.ID","Agency.Identifier","Program.System.Code","State","County","State.and.County.Code","Tribal.Name","Facility.Name","Company.Name","NAICS..Primary.","Facility.Source.Type","Operating.Status","Site.Latitiude","Site.Longitude","Physical.Address","City","State.1","Zip.Code","eis$EIS.Facility.ID","KEEP"
4101511,"1910263968","CARB","CA","Los Angeles",6037,NA,"TABC, INC","TABC, INC",336390,"Automobile/Truck or Parts Plant","OP",33.87117,-118.16215,"6375 N PARAMOUNT BLVD","LONG BEACH","CA","90805",4101511,"INCLUDE"
404011,"113038066","CARB","CA","Alameda",6001,NA,"Tactical Fabs Inc","Na",334413,"","OP",37.46977,-121.91896,"51 Whitney Place","Fremont","CA","94539",404011,"INCLUDE"
1559511,"4313032854","CARB","CA","Santa Clara",6085,NA,"Tag Manufacturing","Na",339910,"","OP",37.33611,-121.85337,"912 Olinder Court","San Jose","CA","95122",1559511,"INCLUDE"
4840211,"36102618931","CARB","CA","San Bernardino",6071,NA,"TAMCO","TAMCO",331110,"Steel Mill","OP",34.09787,-117.529362,"12459-B  ARROW ROUTE","RANCHO CUCAMONGA","CA","91739",4840211,"INCLUDE"
750211,"4313031424","CARB","CA","Santa Clara",6085,NA,"Tandem Division Compaq Compute","Na",334111,"","OP",37.32926,-122.00927,"10300 N Tantau Avenue","Cupertino","CA","95014",750211,"INCLUDE"
5002311,"36102656427","CARB","CA","San Bernardino",6071,NA,"Tandem Industries","duplicate of EIS 3293311",334111,"","PS",34.04079,-117.52438,"11600-11601 Etiwanda Av","Fontana","CA","92337",5002311,"INCLUDE"
18790911,"43130323493","CARB","CA","Santa Clara",6085,NA,"TANGO SYSTEMS, INC","",333242,"","OP",37.39606,-121.894999,"1980 CONCOURSE DRIVE","SAN JOSE","CA","95131",18790911,"INCLUDE"
18776111,"1014307897","CARB","CA","Fresno",6019,NA,"TANK CONSTRUCTION & ENGINEERING INC","TANK CONSTRUCTION & ENGINEERING INC",332812,"","OP",36.764302,-119.738484,"4752 E CARMEN","FRESNO","CA","93703",18776111,"INCLUDE"
8411911,"561134559","CARB","CA","Ventura",6111,NA,"Tanks D' Art","Na",339910,"","ONRE",34.27677,-118.78797,"350 Easy St.","Simi Valley","CA","93065",8411911,"INCLUDE"
298311,"30102621967","CARB","CA","Orange",6059,NA,"Tapmatic Corp","Na",333517,"","ONRE",33.69714,-117.84467,"1851 Kettering St","Irvine","CA","92714",298311,"INCLUDE"
1625211,"4113035270","CARB","CA","San Mateo",6081,NA,"TARA CABINETS","TARA CABINETS",337122,"","OP",37.50498,-122.25673,"755 OLD COUNTY ROAD","SAN CARLOS","CA","94070",1625211,"INCLUDE"
10408411,"1014301362","CARB","CA","Fresno",6019,NA,"Tarver Coatings Inc","",332812,"","OP",36.81043,-119.88856,"5374 N Barcus","Fresno","CA","93722",10408411,"INCLUDE"
1992011,"19102658453","CARB","CA","Los Angeles",6037,NA,"TAYLOR DESK","TAYLOR DESK",337211,"","OP",33.935053,-118.222447,"11010-20 SANTA FE AVE","LYNWOOD","CA","90262",1992011,"INCLUDE"
833311,"3712272541","CARB","CA","San Diego",6073,NA,"Taylor Dykema Mfg Co","Na",337215,"","OP",32.72573,-117.17268,"2210 Kettner Bl","San Diego","CA","92101",833311,"INCLUDE"
1708011,"37122791383","CARB","CA","San Diego",6073,NA,"TAYLOR GUITARS","TAYLOR GUITARS",339992,"","OP",32.823,-116.983,"1940         GILLESPIE WY","EL CAJON","CA","92020",1708011,"INCLUDE"
3302311,"37122797591","CARB","CA","San Diego",6073,NA,"TAYLOR MADE GOLF CO","TAYLOR MADE GOLF CO",339920,"","OP",33.140687,-117.281539,"5545 FERMI CT","CARLSBAD","CA","92008",3302311,"INCLUDE"
3299211,"451628153","CARB","CA","Shasta",6089,NA,"TAYLOR MADE PLATING","TAYLOR MADE PLATING",332813,"","OP",40.62565,-122.37046,"5110-A CATERPILLAR ROAD","REDDING","CA","96003",3299211,"INCLUDE"
393411,"301026392","CARB","CA","Orange",6059,NA,"TAYLOR-DUNN MFG CO","TAYLOR-DUNN MFG CO",333924,"","OP",33.817773,-117.955263,"2114 W BALL RD","ANAHEIM","CA","92804",393411,"INCLUDE"
17395311,"541430192","CARB","CA","Tulare",6107,NA,"TBM INCORPORATED","",339910,"","OP",36.445249,-119.322619,"36170 ROAD 112","VISALIA","CA","93291",17395311,"INCLUDE"
18791111,"43130323967","CARB","CA","Santa Clara",6085,NA,"TCSP LLC","TCSP LLC",334118,"","OP",37.408396,-121.954002,"W TASMAN DRIVE","SAN JOSE","CA","95134",18791111,"INCLUDE"
225011,"191026000000","CARB","CA","Los Angeles",6037,NA,"Tdc Close-Out Warehouse","Na",332312,"","OP",34.21997,-118.37105,"8350 San Fernando Rd","Sun Valley","CA","91352",225011,"INCLUDE"
3309911,"41130313213","CARB","CA","San Mateo",6081,NA,"TE CONNECTIVITY","TE CONNECTIVITY",331318,"","OP",37.47488,-122.20635,"501 OAKSIDE & NORTHSIDE","REDWOOD CITY","CA","94063",3309911,"INCLUDE"
9986011,"4211251670","CARB","CA","Santa Barbara",6083,NA,"TE CONNECTIVITY/KILOVAC","TE CONNECTIVITY/KILOVAC",335314,"","OP",34.395545,-119.52186,"550 LINDEN AVENUE","CARPINTERIA","CA","93013",9986011,"INCLUDE"
89511,"19102683365","CARB","CA","Los Angeles",6037,NA,"Tech Etch / Merel Inc","Na",339910,"","ONRE",33.87612,-118.31352,"16809 South Gramercy Place","Gardena","CA","90247",89511,"INCLUDE"
1584211,"30102612017","CARB","CA","Orange",6059,NA,"Tech Spray Inc","Na",339910,"","ONRE",33.68369,-117.83267,"17352  Murphy Av","Irvine","CA","92714",1584211,"INCLUDE"
190911,"1910267376","CARB","CA","Los Angeles",6037,NA,"Tech-Graphic Inc","Na",339910,"","OP",34.16996,-118.30102,"315 S Flower","Burbank","CA","91502",190911,"INCLUDE"
3327411,"41130314952","CARB","CA","San Mateo",6081,NA,"TECHNETICS GROUP DAYTONA","TECHNETICS GROUP DAYTONA",332919,"","OP",37.50921,-122.2516,"831 BRANSTEN ROAD, J","SAN CARLOS","CA","94070",3327411,"INCLUDE"
2068311,"19102615815","CARB","CA","Los Angeles",6037,NA,"Techni-Braze","Na",332811,"","OP",33.95998,-118.06102,"11845 E Burke St","Santa Fe Springs","CA","90670",2068311,"INCLUDE"
14047111,"1910267796","CARB","CA","Los Angeles",6037,NA,"TECHNI-CAST CORP","TECHNI-CAST CORP",331529,"Foundries, non-ferrous","OP",33.92608,-118.16913,"11220 S GARFIELD AVE","SOUTH GATE","CA","90280",14047111,"INCLUDE"
2003711,"19102671645","CARB","CA","Los Angeles",6037,NA,"TECHNICAL METAL FINISHING CO INC","TECHNICAL METAL FINISHING CO INC",332813,"","OP",34.18836,-118.347769,"3401 PACIFIC AVE","BURBANK","CA","91505",2003711,"INCLUDE"
15786411,"36051900000000","CARB","CA","San Bernardino",6071,NA,"TECHNIQUE DESIGNS INC.","",337122,"","OP",34.04877,-116.580063,"49737 PARK AVENUE","MORONGO VALLEY","CA","92256",15786411,"INCLUDE"
1633911,"36051900000000","CARB","CA","San Bernardino",6071,NA,"TECHNIQUE DESIGNS, INC","TECHNIQUE DESIGNS, INC",337125,"","OP",34.05031,-116.577087,"11097 CORONADO DRIVE","MORONGO VALLEY","CA","92256",1633911,"INCLUDE"
6149711,"4313037941","CARB","CA","Santa Clara",6085,NA,"TECHNITRON INC","TECHNITRON INC",334412,"","OP",37.383424,-121.956661,"3301 LEONARD COURT","SANTA CLARA","CA","95054",6149711,"INCLUDE"
1541311,"4313032448","CARB","CA","Santa Clara",6085,NA,"TECHNITRON, INC","TECHNITRON, INC",334220,"","OP",37.40061,-122.0533,"630 NATIONAL AVENUE","MOUNTAIN VIEW","CA","94043",1541311,"INCLUDE"
1317611,"19102651554","CARB","CA","Los Angeles",6037,NA,"Techno Components Inc","Na",334416,"","OP",34.20994,-118.45111,"7777/7803 Lemona Av","Van Nuys","CA","91405",1317611,"INCLUDE"
2262911,"19102623963","CARB","CA","Los Angeles",6037,NA,"Tecstar Inc","Na",334413,"","OP",34.01997,-117.96104,"15251 E Don Julian Rd","Industry","CA","91745",2262911,"INCLUDE"
20100911,"4011312980","CARB","CA","San Luis Obispo",6079,NA,"TED & NATASHA LILLY BARN","TED & NATASHA LILLY BARN",333618,"","OP",35.217342,-120.574864,"6886 ORCUTT RD.","SAN LUIS OBISPO","CA","93401",20100911,"INCLUDE"
14206511,"41604254","CARB","CA","Butte",6007,NA,"TED'S ELECTRIC","TED'S ELECTRIC",333249,"","OP",39.735076,-121.820073,"1377 EAST NINTH ST","CHICO","CA","95928",14206511,"INCLUDE"
19276011,"521632601","CARB","CA","Tehama",6103,NA,"TEDON SPECIALTIES","TEDON SPECIALTIES",332710,"","OP",40.152255,-122.243064,"1255 VISTA WAY","RED BLUFF","CA","96080",19276011,"INCLUDE"
1582611,"4913032948","CARB","CA","Sonoma",6097,NA,"TEGAL CORPORATION","TEGAL CORPORATION",334220,"","OP",38.22745,-122.59268,"2201 SO MCDOWELL BLVD","PETALUMA","CA","94953",1582611,"INCLUDE"
138811,"113031794","CARB","CA","Alameda",6001,NA,"TEIKURO AMERICA COMPANY, LTD","TEIKURO AMERICA COMPANY, LTD",336370,"","OP",37.610748,-122.045948,"31499 HAYMAN STREET","HAYWARD","CA","94544",138811,"INCLUDE"
472311,"30102644457","CARB","CA","Orange",6059,NA,"Tekform Prod Div  General Cera","Na",334419,"","ONRE",33.85117,-117.87213,"2770 & 2780 Coronado St","Anaheim","CA","92806",472311,"INCLUDE"
1588211,"561134168","CARB","CA","Ventura",6111,NA,"TELAIR INTERNATIONAL","TELAIR INTERNATIONAL",336411,"","OP",34.21957,-119.15387,"1950 WILLIAMS DRIVE","OXNARD","CA","93030",1588211,"INCLUDE"
3360511,"361026000000","CARB","CA","San Bernardino",6071,NA,"TELEDYNE BATTERY PRODUCTS","TELEDYNE BATTERY PRODUCTS",335911,"Battery Plant","OP",34.066528,-117.193251,"840 W BROCKTON AVE","REDLANDS","CA","92374",3360511,"INCLUDE"
5634711,"1910267037","CARB","CA","Los Angeles",6037,NA,"Teledyne Cast Parts-Industry O","Na",331512,"","OP",34,-117.93103,"16800-30 Chestnut St","Industry","CA","91745",5634711,"INCLUDE"
66211,"19102611346","CARB","CA","Los Angeles",6037,NA,"Teledyne Controls  Div Teledyn","Na",334515,"","OP",34.03232,-118.45674,"12333 W Olympic Blvd","Los Angeles","CA","90064",66211,"INCLUDE"
1231811,"1910262052","CARB","CA","Los Angeles",6037,NA,"Teledyne Electronic Systems","Na",334511,"","ONRE",34.23575,-118.56012,"19601 Nordhoff St","Northridge","CA","91324",1231811,"INCLUDE"
2233611,"56113484","CARB","CA","Ventura",6111,NA,"Teledyne Electronics","Na",334515,"","ONRE",34.18902,-118.92928,"649 Lawrence Drive","Newbury Park","CA","91320",2233611,"INCLUDE"
784211,"5611347382","CARB","CA","Ventura",6111,NA,"TELEDYNE IMAGING SENSORS","TELEDYNE SCIENTIFIC & IMAGING, LLC",334413,"","OP",34.211697,-118.997554,"5212 VERDUGO AVE","CAMARILLO","CA","93012",784211,"INCLUDE"
25311,"19102676967","CARB","CA","Los Angeles",6037,NA,"Teledyne Ind Inc","Na",336320,"","OP",34.22996,-118.5611,"8920 Quartz St","Northridge","CA","91324",25311,"INCLUDE"
1469811,"341624127","CARB","CA","Sacramento",6067,NA,"TELEDYNE MEC","TELEDYNE MEC",334419,"","OP",38.59284,-121.26139,"11361 SUNRISE PARK DRIVE","RANCHO CORDOVA","CA","95742",1469811,"INCLUDE"
439811,"191027000000","CARB","CA","Los Angeles",6037,NA,"TELEDYNE MICROELECTRONIC TECHONOLGIES","TELEDYNE MICROELECTRONIC TECHONOLGIES",334413,"","OP",33.983488,-118.429066,"12964 PANAMA ST","LOS ANGELES","CA","90066",439811,"INCLUDE"
745211,"4313031127","CARB","CA","Santa Clara",6085,NA,"TELEDYNE MICROWAVE","TELEDYNE MICROWAVE",334413,"","OP",37.408862,-122.078164,"1274 TERRA BELLA AVENUE","MOUNTAIN VIEW","CA","94043",745211,"INCLUDE"
19659311,"43130324144","CARB","CA","Santa Clara",6085,NA,"TELEDYNE RAD-ICON IMAGING CORP","TELEDYNE RAD-ICON IMAGING CORP",334519,"","OP",37.408791,-121.918709,"765 SYCAMORE DRIVE","MILPITAS","CA","95035",19659311,"INCLUDE"
2244411,"191026000000","CARB","CA","Los Angeles",6037,NA,"TELEDYNE REYNOLDS INC. DBA TELEDYNE RELA","",335314,"","OP",33.9191,-118.3203,"12525  DAPHNE AVE","HAWTHORNE","CA","90250",2244411,"INCLUDE"
14184211,"43130317122","CARB","CA","Santa Clara",6085,NA,"TELEDYNE WIRELES LLC DBA TELED","TELEDYNE WIRELES LLC DBA TELED",334419,"","OP",37.3806,-122.011,"290 SANTA ANA COURT","SUNNYVALE","CA","94085",14184211,"INCLUDE"
9988711,"43130313429","CARB","CA","Santa Clara",6085,NA,"TELEWAVE INC","TELEWAVE INC",334220,"","OP",37.3667,-121.860365,"660 GIGUERE COURT","SAN JOSE","CA","95133",9988711,"INCLUDE"
13759211,"49130318043","CARB","CA","Sonoma",6097,NA,"TELLABS PETALUMA","TELLABS PETALUMA",334210,"","OP",38.279,-122.6714,"1465 N MCDOWELL BLVD","PETALUMA","CA","94954",13759211,"INCLUDE"
15762311,"19102613258","CARB","CA","Los Angeles",6037,NA,"TELLKAMP SYS INC","",334512,"","OP",33.88934,-118.04857,"15520  CORNET AVE","SANTA FE SPRINGS","CA","90670",15762311,"INCLUDE"
470311,"30102642491","CARB","CA","Orange",6059,NA,"Telonic Berkeley Inc","Na",336411,"","ONRE",33.55509,-117.77542,"2825 Laguna Cyn Rd","Laguna Beach","CA","92651",470311,"INCLUDE"
2093711,"4813036393","CARB","CA","Solano",6095,NA,"Temco","Na",333993,"","ONRE",38.07321,-122.1248,"4251 Park Road","Benicia","CA","94510",2093711,"INCLUDE"
21015811,"4011312466","CARB","CA","San Luis Obispo",6079,NA,"TEMPLETON CSD - LIFT STATION III","TEMPLETON CSD - LIFT STATION III",333618,"","OP",35.56686,-120.69514,"RAMADA - 1ST RIGHT ON PRIVATE ROAD","TEMPLETON","CA","93465",21015811,"INCLUDE"
21015911,"4011312623","CARB","CA","San Luis Obispo",6079,NA,"TEMPLETON CSD - ROSSI ROAD LIFT STATION","TEMPLETON CSD - ROSSI ROAD LIFT STATION",333618,"","OP",35.54752,-120.7096,"ROSSI ROAD","TEMPLETON","CA","93465",21015911,"INCLUDE"
20097611,"4011312465","CARB","CA","San Luis Obispo",6079,NA,"TEMPLETON CSD - SMITH WELL","TEMPLETON CSD - SMITH WELL",333618,"","OP",35.55438,-120.69559,"CONTINUATION OF 2ND STREET EAST OF BREWER","TEMPLETON","CA","93465",20097611,"INCLUDE"
21016011,"4011312467","CARB","CA","San Luis Obispo",6079,NA,"TEMPLETON CSD - WESTSIDE LIFT STATION","TEMPLETON CSD - WESTSIDE LIFT STATION",333618,"","OP",35.55352,-120.71481,"BENNETT WAY, SOUTH OF LAS TABLAS","TEMPLETON","CA","93465",21016011,"INCLUDE"
21016111,"4011312886","CARB","CA","San Luis Obispo",6079,NA,"TEMPLETON FARMS","TEMPLETON FARMS",333618,"","OP",35.525261,-120.682968,"1799 TEMPLETON RD.","TEMPLETON","CA","93465",21016111,"INCLUDE"
2050811,"4011312074","CARB","CA","San Luis Obispo",6079,NA,"TEMPLETON STEEL FAB, INC","TEMPLETON STEEL FAB, INC",332312,"","OP",35.58144,-120.69565,"2496 RAMADA DR","PASO ROBLES","CA","93446",2050811,"INCLUDE"
13704211,"4011312254","CARB","CA","San Luis Obispo",6079,NA,"TEMPLETON STEEL FABRICATION","TEMPLETON STEEL FABRICATION",332312,"","OP",35.57752,-120.6936,"212 EASY STREET","PASO ROBLES","CA","93446",13704211,"INCLUDE"
21016211,"4011312507","CARB","CA","San Luis Obispo",6079,NA,"TEMPLETON SURGERY CENTER","TEMPLETON SURGERY CENTER",333618,"","OP",35.5547,-120.72347,"1310 LAS TABLAS ROAD, SUITE 104","TEMPLETON","CA","93465",21016211,"INCLUDE"
1615611,"5611341345","CARB","CA","Ventura",6111,NA,"Tencal Inc","Na",335312,"","OP",34.27862,-118.90743,"450 West Los Angeles Ave.","Simi Valley","CA","93065",1615611,"INCLUDE"
2111511,"48130320612","CARB","CA","Solano",6095,NA,"TENCATE ADVANCED COMPOSITES, I","YLA, INC",332912,"","OP",38.058826,-122.132865,"2970 BAY VISTA CT, #C","BENICIA","CA","94510",2111511,"INCLUDE"
625211,"4313035399","CARB","CA","Santa Clara",6085,NA,"Tencor Instruments","Na",334515,"","ONRE",37.42147,-122.097,"2460 Charleston Road","Mountain View","CA","94043",625211,"INCLUDE"
1480711,"","","CA","San Diego",6073,NA,"Teradyne Circuits San Diego","Na",334412,"","OP",32.95833,-117.09471,"13330 Evening Creek Dr. N.","San Diego","CA","92128",1480711,"INCLUDE"
1165711,"19102659516","CARB","CA","Los Angeles",6037,NA,"Teradyne Inc","Na",334419,"","ONRE",34.14441,-118.78978,"30701 Agoura Rd","Agoura Hills","CA","91301",1165711,"INCLUDE"
102011,"1910268489","CARB","CA","Los Angeles",6037,NA,"Terra Furniture Inc","Na",337215,"","OP",34.00689,-117.91378,"17855 Arenth Ave","Industry","CA","91748",102011,"INCLUDE"
1523411,"36051800000000","CARB","CA","San Bernardino",6071,NA,"TERRELL INDUSTRIES","TERRELL INDUSTRIES",339992,"","OP",34.44198,-117.273,"17205 EUCALYPTUS C-1","HESPERIA","CA","92345",1523411,"INCLUDE"
811,"416048","CARB","CA","Butte",6007,NA,"TERRILL'S","TERRILL'S",333249,"","OP",39.721,-121.842,"847 W. NINTH ST","CHICO","CA","95928",811,"INCLUDE"
19192111,"3605181576","CARB","CA","San Bernardino",6071,NA,"TERRYCABLE PRODUCTS","TERRYCABLE PRODUCTS",331222,"","OP",34.45567,-117.28434,"17376 EUCALYPTUS","HESPERIA","CA","92345",19192111,"INCLUDE"
14768911,"1130320459","CARB","CA","Alameda",6001,NA,"TESLA  INC","TESLA  INC",336111,"Automobile/Truck or Parts Plant","OP",37.49584,-121.948036,"45500 FREMONT BLVD","FREMONT","CA","94538",14768911,"INCLUDE"
18344211,"1130323163","CARB","CA","Alameda",6001,NA,"TESLA MOTORS, INC","TESLA MOTORS, INC",336111,"","OP",37.477993,-121.942345,"3777 SPINNAKER CT","FREMONT","CA","94538",18344211,"INCLUDE"
18131511,"1130322881","CARB","CA","Alameda",6001,NA,"TESLA, INC","TESLA, INC",335121,"","OP",37.473289,-121.931487,"47700 KATO ROAD","FREMONT","CA","94538",18131511,"INCLUDE"
9937011,"4313038965","CARB","CA","Santa Clara",6085,NA,"TESSERA INC","TESSERA INC",334413,"","OP",37.39224,-121.93549,"3099 ORCHARD DRIVE","SAN JOSE","CA","95134",9937011,"INCLUDE"
16015211,"43130321132","CARB","CA","Santa Clara",6085,NA,"TEXAS INSTRUMENTS, INC","TEXAS INSTRUMENTS, INC",334413,"","OP",37.372664,-121.99632,"2900 SEMICONDUCTOR DR","SANTA CLARA","CA","95051",16015211,"INCLUDE"
472511,"3010264451","CARB","CA","Orange",6059,NA,"Textron Aerospace Fasteners","Na",332722,"","OP",33.71592,-117.85433,"1224 E Warner Av","Santa Ana","CA","92707",472511,"INCLUDE"
1504611,"30102696037","CARB","CA","Orange",6059,NA,"TEXTURE DESIGN FURNITURE INC","TEXTURE DESIGN FURNITURE INC",337122,"","OP",33.815715,-117.904724,"1303 S CLAUDINA ST","ANAHEIM","CA","92805",1504611,"INCLUDE"
3695711,"561134109","CARB","CA","Ventura",6111,NA,"TFX AVIATION INC.","TFX AVIATION INC.",336411,"","OP",34.19054,-118.94295,"3085 OLD CONEJO ROAD","NEWBURY PARK","CA","91320",3695711,"INCLUDE"
1163811,"19102659100","CARB","CA","Los Angeles",6037,NA,"Thakar Aluminum Corp","Na",331492,"","ONRE",34.22769,-118.29815,"Po Box 1058","Corona","CA","91718",1163811,"INCLUDE"
616111,"4313034104","CARB","CA","Santa Clara",6085,NA,"THAT CORPORATION","THAT CORPORATION",334413,"","OP",37.444665,-121.917888,"505 FAIRVIEW WAY","MILPITAS","CA","95035",616111,"INCLUDE"
19659511,"43130324286","CARB","CA","Santa Clara",6085,NA,"THAT CORPORATION","THAT CORPORATION",334413,"","OP",37.395074,-121.893578,"2036 CONCOURSE DRIVE","SAN JOSE","CA","95131",19659511,"INCLUDE"
162511,"191026000000","CARB","CA","Los Angeles",6037,NA,"The Beverly-Mike Co Inc Beverl","Na",337121,"","OP",33.99994,-118.07104,"4859 Gregg Rd","Pico Rivera","CA","90660",162511,"INCLUDE"
1493411,"5611341391","CARB","CA","Ventura",6111,NA,"THE BOAT YARD - CHANNEL ISLANDS","TBYCI,LLC",336612,"","OP",34.15705,-119.22159,"3615 VICTORIA AVENUE","OXNARD","CA","93035",1493411,"INCLUDE"
10344311,"1514301602","CARB","CA","Kern",6029,NA,"THE BOEING CO","THE BOEING CO",336415,"","OP",35.146812,-119.239255,"19705 S LAKE RD","TAFT","CA","93268",10344311,"INCLUDE"
2498911,"301027000000","CARB","CA","Orange",6059,NA,"THE BOEING COMPANY","THE BOEING COMPANY",336411,"Aircraft, Aerospace, or Related Parts Plant","OP",33.86066,-117.85062,"3370 MIRALOMA AVE","ANAHEIM","CA","92806",2498911,"INCLUDE"
494711,"30102616660","CARB","CA","Orange",6059,NA,"THE BOEING COMPANY","THE BOEING COMPANY",336411,"","OP",33.744487,-118.036271,"5301  BOLSA AVE","HUNTINGTON BEACH","CA","92647",494711,"INCLUDE"
333211,"191027000000","CARB","CA","Los Angeles",6037,NA,"THE BOEING COMPANY","THE BOEING COMPANY",334220,"","OP",33.91501,-118.40463,"IMPERIAL, MAPLE, NASH & SELBY","EL SEGUNDO","CA","90245",333211,"INCLUDE"
14046611,"191026000000","CARB","CA","Los Angeles",6037,NA,"THE BOEING COMPANY","BOEING SATELLITE SYSTEMS INC",336414,"","OP",33.930852,-118.384922,"2240 E IMPERIAL HWY","EL SEGUNDO","CA","90245",14046611,"INCLUDE"
332211,"191027000000","CARB","CA","Los Angeles",6037,NA,"THE BOEING COMPANY - C17 PROGRAM","THE BOEING COMPANY - C17 PROGRAM",336411,"Aircraft, Aerospace, or Related Parts Plant","OP",33.818939,-118.164192,"2401 E WARDLOW RD","LONG BEACH","CA","90807",332211,"INCLUDE"
13484611,"301026000000","CARB","CA","Orange",6059,NA,"THE BOEING COMPANY-C13 FACILITY","THE BOEING COMPANY-C13 FACILITY",336411,"Aircraft, Aerospace, or Related Parts Plant","OP",33.73897,-118.03377,"15400 GRAHAM AVE SUITE 101","HUNTINGTON BEACH","CA","92647",13484611,"INCLUDE"
13826311,"43130317818","CARB","CA","Santa Clara",6085,NA,"THE CABINET SHOP","THE CABINET SHOP",337110,"","OP",37.3966,-122.0485,"425 CLYDE AVENUE","MOUNTAIN VIEW","CA","94043",13826311,"INCLUDE"
764311,"43130314309","CARB","CA","Santa Clara",6085,NA,"THE CABINET SHOPPE INC","THE CABINET SHOPPE INC",337110,"","OP",37.26378,-121.95646,"1610 DELL AVE #M N O","CAMPBELL","CA","95008",764311,"INCLUDE"
9870311,"49130316350","CARB","CA","Sonoma",6097,NA,"THE CABINET TREE","THE CABINET TREE",337122,"","OP",38.50755,-122.79158,"1500C COPPERHILL PKWY","SANTA ROSA","CA","95403",9870311,"INCLUDE"
15792511,"1014304367","CARB","CA","Fresno",6019,NA,"THE CABINETMAKER","THE CABINETMAKER",337110,"","OP",36.71279,-119.790512,"2435 S ELM AVE","FRESNO","CA","93706",15792511,"INCLUDE"
20097711,"4011312473","CARB","CA","San Luis Obispo",6079,NA,"THE CLIFF'S RESORT","THE CLIFF'S RESORT",333618,"","OP",35.16486,-120.68943,"2757 SHELL BEACH ROAD","PISMO BEACH","CA","93449",20097711,"INCLUDE"
1309211,"19102618559","CARB","CA","Los Angeles",6037,NA,"The Daniel Smith Co","Na",332999,"","ONRE",34.01966,-118.45977,"2468 E. 26th St.","Vernon","CA","90058",1309211,"INCLUDE"
19598911,"90407449","CARB","CA","El Dorado",6017,NA,"THE DOOR STOP","THE DOOR STOP",332321,"","OP",38.65123,-120.9518,"3931 DUROCK RD","SHINGLE SPRINGS","CA","95682",19598911,"INCLUDE"
1289811,"19102619264","CARB","CA","Los Angeles",6037,NA,"The E  B  Malone Corp","Na",337121,"","OP",34.07999,-118.2111,"330 W Avenue 26","Los Angeles","CA","90031",1289811,"INCLUDE"
19451611,"49130324265","CARB","CA","Sonoma",6097,NA,"THE FINISH SHOP LLC","THE FINISH SHOP LLC",337122,"","OP",38.433708,-122.722553,"219 ROBERTS AVENUE","SANTA ROSA","CA","95401",19451611,"INCLUDE"
10321911,"191026000000","CARB","CA","Los Angeles",6037,NA,"THE FRENCH TRADITION","",337122,"","OP",33.907991,-118.326432,"13620 CRENSHAW BLVD","GARDENA","CA","90249",10321911,"INCLUDE"
1173311,"19102615342","CARB","CA","Los Angeles",6037,NA,"The Gadget Mfg Co","Na",333318,"","OP",33.91713,-118.18218,"5419 Cortland Ave","Lynwood","CA","90262",1173311,"INCLUDE"
10127511,"301026000000","CARB","CA","Orange",6059,NA,"THE GAFFOGLIO FAMILY METAL CRAFTERS INC","THE GAFFOGLIO FAMILY METAL CRAFTERS INC",336111,"","OP",33.709271,-117.935213,"11161  SLATER AVE","FOUNTAIN VALLEY","CA","92708",10127511,"INCLUDE"
5634411,"1910266592","CARB","CA","Los Angeles",6037,NA,"The Gillette Co  Paper Mate Gr","Na",339940,"","OP",34.01991,-118.46107,"1681 26th St","Santa Monica","CA","90404",5634411,"INCLUDE"
428611,"30102688487","CARB","CA","Orange",6059,NA,"The Hartley Co  Div Frawley Co","Na",339940,"Hot Mix Asphalt Plant","OP",33.646,-117.9326,"1987 Placentia Av","Costa Mesa","CA","92627",428611,"INCLUDE"
3258811,"36102612841","CARB","CA","San Bernardino",6071,NA,"The Hartwell Corp","Na",333318,"","OP",34.07993,-117.59104,"9810 6th St","Rancho Cucamonga","CA","91730",3258811,"INCLUDE"
496611,"30102618263","CARB","CA","Orange",6059,NA,"THE HARTWELL CORP","THE HARTWELL CORP",332510,"","OP",33.863583,-117.82595,"900 S RICHFIELD RD","PLACENTIA","CA","92870",496611,"INCLUDE"
7124811,"391430812","CARB","CA","San Joaquin",6077,NA,"THE HERRICK CORPORATION","THE HERRICK CORPORATION",332312,"Gasoline/Diesel Service Station","OP",38.021266,-121.278327,"3003 E HAMMER LANE","STOCKTON","CA","95212",7124811,"INCLUDE"
9985311,"43130313610","CARB","CA","Santa Clara",6085,NA,"The Home Depot #1058","",33251,"","OP",37.41557,-121.87668,"1535 Landess Avenue","Milpitas","CA","95035",9985311,"INCLUDE"
6501311,"1910266262","CARB","CA","Los Angeles",6037,NA,"THE HON CO","THE HON CO",337214,"","OP",33.95767,-118.23131,"2323 E FIRESTONE BLVD","SOUTH GATE","CA","90280",6501311,"INCLUDE"
3155711,"3610267091","CARB","CA","San Bernardino",6071,NA,"The J  M  Ney Co","Na",335129,"","ONRE",34.00829,-117.065228,"13553 Calimesa Bl","Yucaipa","CA","92399",3155711,"INCLUDE"
2375311,"36102635748","CARB","CA","San Bernardino",6071,NA,"The Karel Company","Na",337215,"","ONRE",34.10052,-117.65568,"110 N. 3rd Avenue","Upland","CA","91786",2375311,"INCLUDE"
1986911,"19102670364","CARB","CA","Los Angeles",6037,NA,"The New Cicoil Corp","Na",333924,"","OP",34.42996,-118.56111,"24960 Av Tibbitts","Valencia","CA","91355",1986911,"INCLUDE"
